1231		15.5544986	74.8248912			Active
1230		15.7774141	74.6354173			Active
1228		16.0515932	74.513582			Active
1227		16.142589	74.517092			Active
1226		16.2733915	74.4576639			Active
1225		16.3435845	74.4029821			Active
1224		23.5789917	73.312797			Active
1223		23.423423	73.382274			Active
1222		23.011501	73.61919116			Active
1221		22.811243	73.646837			Active
1220		22.729664	73.590602			Active
1219		22.505948	73.457778			Active
1216		16.6183804	74.2989751			Active
1215		16.8338138	74.289127			Active
1214		16.8789908	74.297532			Active
1213		17.0865731	74.2194878			Active
1212		17.2874408	74.1697536			Active
1211		17.7671432	73.9894683			Active
1210		17.9230426	73.9746906			Active
1209		18.0328095	74.021286			Active
1208		18.3567168	73.8535715			Active
1207		18.3686364	73.8540636			Active
1206		18.7241021	74.0214553			Active
1205		18.6974995	73.7051544			Active
1204		18.7902615	73.3008845			Active
1203		19.3430292	72.8913943			Active
1202		19.3164982	72.9454834			Active
1201		19.2432411	73.0453478			Active
1197		26.2724958	74.2023455			Active
1194		21.073966	72.979811			Active
1193		22.005526	73.112044			Active
1192		22.719397	72.701856			Active
1190		28.389885	76.696648			Active
1188		21.041311	72.976072			Active
1186		26.32244	74.155333			Active
1185		26.2562567	74.4910732			Active
1184		26.429886	74.6861995			Active
1183		26.5645227	74.8018554			Active
1181		28.120729	77.331207			Active
1180		26.8733696	75.7220992			Active
1179		22.4005467	87.686479			Active
1178		22.0642142	88.0814152			Active
1177		22.1904933	87.9162917			Active
1176		22.4323942	87.8671748			Active
1175		22.4340041	87.8643383			Active
1174		22.4707103	87.9850093			Active
1173		22.619761	88.28666			Active
1172		23.2692915	87.8217714			Active
1171		23.2692915	87.8217714			Active
1170		23.47276	87.411037			Active
1169		23.7687165	86.8339367			Active
1168		23.7619947	86.7941447			Active
1167		23.8784975	86.3136279			Active
1166		23.8152325	86.5617309			Active
1165		22.682803	75.95605			Active
1164		23.9916058	86.010891			Active
1163		24.4107693	85.2392745			Active
1162		24.916891	84.111736			Active
1161		24.704425	84.474088			Active
1160		24.91051	84.169478			Active
1158		25.2416761	83.4147152			Active
1157		25.2464293	83.3885502			Active
1156		22.291574	73.252996			Active
1153		25.2491807	82.947235			Active
1152		25.2647998	82.9020267			Active
1151		25.5913565	81.8620622			Active
1150		25.5756865	81.5283045			Active
1149		25.6488308	81.3599905			Active
1142		26.5053174	80.4626977			Active
1141		26.483607	80.453646			Active
1139		25.8796436	80.9289438			Active
1138		26.451235	80.197259			Active
1137		26.3863927	80.0221043			Active
1136		27.2318795	78.1680066			Active
1135		25.27758	77.625557			Active
1134		27.8591872	77.3998558			Active
1133		27.8591872	77.3998558			Active
1131		27.3707327	77.7034453			Active
1129		22.4775723	88.064002			Active
1128		26.367342	78.087044			Active
1127		25.948944	77.804024			Active
1126		26.416862	78.057709			Active
1125		26.507795	77.97297			Active
1123		25.08852	77.595749			Active
1119		26.7399121	74.8955037			Active
1117		26.673388	77.897659			Active
1116		27.041521	77.975197			Active
1108		23.641209	87.110127			Active
1102		23.295702	70.370911			Active
1098		27.0723	    77.955464			Active
1095		28.204428	76.77977			Active
1082		26.592529	74.926399			Active
1079		26.99738	75.7704597			Active
1078		27.000164	75.774231			Active
1077		18.7456916	73.7884092			Active
1069		25.641515	74.59635			Active
1056		18.732857	73.976418			Active
1054		25.069805	74.623451			Active
1053		18.806747	73.872795			Active
1050		18.486395	74.040672			Active
1049		18.960299	73.148003			Active
1043		20.311232	72.901917			Active
1040		21.555344	73.006744			Active
1039		22.394215	73.136009			Active
1037		22.347044	73.241318			Active
1035		26.094332	74.682327			Active
1034		26.287424	74.752785			Active
1031		23.111103	72.674141			Active
1029		23.420826	72.836388			Active
1026		24.7185772	74.3958779			Active
1025		24.538351	73.706856			Active
1019		27.183359	75.8797			    Active
1018		27.292418	75.962219			Active
1016		27.26738	75.949638			Active
1014		28.30899	76.88279			Active
1013		26.836101	75.593116			Active
1012		26.723405	75.293356			Active
1011		28.382637	76.969078			Active
